id,title,company,company_slug,location,type,posted,role_category,seniority,culture_values,glassdoor_rating,apply_url,profile_url,jobs_filter_url,post_count,last_posted,status,
1092,"Localization Manager, Canada",Airbnb,airbnb,Canada,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7258830?gh_jid=7258830&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1093,"Localization Manager, Canada",Airbnb,airbnb,Canada,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7258829?gh_jid=7258829&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1094,"Manager, Connectivity Partner",Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7588811?gh_jid=7588811&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1095,"Manager, Engineering, Guest & Host",Airbnb,airbnb,"Bangalore, India",Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7436260?gh_jid=7436260&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1096,"Manager, Enquêtes sur la fraude",Airbnb,airbnb,Canada,Full-time · Remote,6d ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7535583?gh_jid=7535583&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1097,"Manager, Field Operations, Northeast",Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Operations,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7531129?gh_jid=7531129&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1098,"Manager, Fraud and Safety Investigations Operations",Airbnb,airbnb,"Gurugram, India",Full-time,3w+ ago,Operations,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7532782?gh_jid=7532782&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1099,Manager Safety Regional Operations,Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Operations,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7347324?gh_jid=7347324&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1100,"Manager, Supply Acquisition (New York City/San Francisco)",Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7583179?gh_jid=7583179&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1101,Market Associate,Airbnb,airbnb,"Paris, France",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7535063?gh_jid=7535063&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1102,Market Associate,Airbnb,airbnb,"Berlin, Germany",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7534756?gh_jid=7534756&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1103,Market Associate,Airbnb,airbnb,"London, United Kingdom",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7548296?gh_jid=7548296&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1104,Market Associate (Croatian & Italian Speaking),Airbnb,airbnb,"Milan, Italy",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7539121?gh_jid=7539121&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1105,Market Associate (Italian Speaking),Airbnb,airbnb,"Milan, Italy",Full-time · Hybrid,3w+ ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7538964?gh_jid=7538964&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1106,"Market Associate, Services",Airbnb,airbnb,"Mexico City, Mexico",Full-time · Remote,2w ago,Other,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7605735?gh_jid=7605735&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1107,Market Manager,Airbnb,airbnb,"Milan, Italy",Full-time · Hybrid,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7588167?gh_jid=7588167&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1108,Market Manager,Airbnb,airbnb,"Dubai, United Arab Emirates",Full-time · Hybrid,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7557118?gh_jid=7557118&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1109,Market Manager,Airbnb,airbnb,"Colorado, United States",Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7592200?gh_jid=7592200&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1110,Market Manager,Airbnb,airbnb,"Sydney, Australia",Full-time · Hybrid,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7430754?gh_jid=7430754&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1111,"Market Manager, Japan",Airbnb,airbnb,"Tokyo, Japan",Full-time · Hybrid,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7543952?gh_jid=7543952&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1112,"Market Manager, Japan - Hotels",Airbnb,airbnb,"Tokyo, Japan",Full-time · Hybrid,3d ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7649950?gh_jid=7649950&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1113,Market Manager (Perth),Airbnb,airbnb,"Perth, Australia",Full-time · Hybrid,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7543925?gh_jid=7543925&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1114,"Market Manager, UAE (Hotels)",Airbnb,airbnb,"Dubai, United Arab Emirates",Full-time · Hybrid,3d ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7590766?gh_jid=7590766&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1115,Marketplace Strategy Manager,Airbnb,airbnb,United States,Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7583152?gh_jid=7583152&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1116,"Operations Lead, Engagement",Airbnb,airbnb,United States,Full-time · Remote,1w ago,Operations,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7614584?gh_jid=7614584&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1117,Payments Partnerships Manager,Airbnb,airbnb,United States,Full-time · Remote,2d ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7650842?gh_jid=7650842&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1118,Planning Business Manager,Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7565742?gh_jid=7565742&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1119,"Platform Lead - Agent Products, Community Support",Airbnb,airbnb,United States,Full-time · Remote,2w ago,Engineering,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7559510?gh_jid=7559510&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1120,"Platform Lead - Digital Products, Community Support",Airbnb,airbnb,United States,Full-time · Remote,2w ago,Engineering,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7594870?gh_jid=7594870&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1121,"Platform Lead – Intelligence & Personalization, AirCover",Airbnb,airbnb,United States,Full-time · Remote,1w ago,Engineering,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7243273?gh_jid=7243273&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1122,"Policy Intern, Global Policy",Airbnb,airbnb,United States,Full-time · Remote,2w ago,Legal,Entry / Junior,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7594674?gh_jid=7594674&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1123,Premium Support Delivery Manager (German),Airbnb,airbnb,Ireland,Full-time · Remote,3w+ ago,Support,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7454907?gh_jid=7454907&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1124,Premium Support Delivery Manager (Japanese Speaking),Airbnb,airbnb,"Tokyo, Japan",Full-time · Remote,2w ago,Support,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7457616?gh_jid=7457616&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1125,Premium Support Delivery Manager (Mandarin Speaking),Airbnb,airbnb,"Singapore, Singapore",Full-time · Remote,2w ago,Support,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7457656?gh_jid=7457656&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1126,Principle Executive Business Partner,Airbnb,airbnb,"San Francisco, United States",Full-time,2w ago,Other,Mid-Level,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7595167?gh_jid=7595167&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1127,Process Strategy and Optimization Manager,Airbnb,airbnb,United States,Full-time · Remote,3w+ ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7550345?gh_jid=7550345&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1128,"Product Manager, Airbnb Setup",Airbnb,airbnb,United States,Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7589206?gh_jid=7589206&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1129,"Product Manager, API Platform",Airbnb,airbnb,United States,Full-time · Remote,1w ago,Engineering,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7607680?gh_jid=7607680&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1130,"Product Manager, LATAM (Mexico City, Mexico)",Airbnb,airbnb,"Mexico City, Mexico",Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7160064?gh_jid=7160064&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1131,"Product Manager, LATAM (Miami or San Francisco)",Airbnb,airbnb,"Miami, United States, San Francisco, United States",Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7144534?gh_jid=7144534&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1132,"Product Manager, LATAM (São Paulo, Brazil)",Airbnb,airbnb,"São Paulo, Brazil",Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7139933?gh_jid=7139933&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1133,"Product Manager, New Guest Experience",Airbnb,airbnb,United States,Full-time · Remote,2w ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7441029?gh_jid=7441029&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
1134,"Product Manager, Trip Quality Data & Modeling",Airbnb,airbnb,United States,Full-time · Remote,3d ago,Other,Lead / Manager,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source Culture, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7551368?gh_jid=7551368&ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,expired,
