id,title,company,company_slug,location,type,posted,role_category,seniority,culture_values,glassdoor_rating,apply_url,profile_url,jobs_filter_url,post_count,last_posted,status,og_image,job_id,highlight_url
4130,Order Management,Anthropic,anthropic,"San Francisco, CA | New York City, NY | Seattle, WA",Full-time,5d ago,Other,Mid-Level,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5125290008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5125290008,https://jobsbyculture.com/companies/anthropic?job=5125290008
4131,Accounting Analyst,Figma,figma,"Dublin, Ireland",Full-time,2w ago,Finance,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings",3.7,https://boards.greenhouse.io/figma/jobs/5802812004?gh_jid=5802812004&ref=jobsbyculture.com,https://jobsbyculture.com/companies/figma,https://jobsbyculture.com/jobs?company=figma,,,expired,https://jobsbyculture.com/api/og?type=company&slug=figma,5802812004,https://jobsbyculture.com/companies/figma?job=5802812004
4132,"Senior Software Engineer, Data Integration (Haskell)",HubSpot,hubspot,"Flex - Ghent, Belgium",Full-time,6d ago,Engineering,Senior,"Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparent, Flexible Hours, Psychological Safety",4.3,https://www.hubspot.com/careers/jobs/7287186?gh_jid=7287186?ref=jobsbyculture.com,https://jobsbyculture.com/companies/hubspot,https://jobsbyculture.com/jobs?company=hubspot,,,pending,https://jobsbyculture.com/api/og?type=company&slug=hubspot,7287186,https://jobsbyculture.com/companies/hubspot?job=7287186
4133,Senior Technical Recruiter,Brex,brex,"Vancouver, British Columbia, Canada",Full-time,5d ago,HR / People,Senior,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Learning & Growth, Transparent, Remote-Friendly",4,https://www.brex.com/careers/8432616002?gh_jid=8432616002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/brex,https://jobsbyculture.com/jobs?company=brex,,,pending,https://jobsbyculture.com/api/og?type=company&slug=brex,8432616002,https://jobsbyculture.com/companies/brex?job=8432616002
4134,"Manager, Field Engineering",Databricks,databricks,"Sao Paulo, Brazil",Full-time,2w ago,Other,Lead / Manager,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=8360067002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,8360067002,https://jobsbyculture.com/companies/databricks?job=8360067002
4135,AI Deployment Manager - US Remote,OpenAI,openai,Remote - US,FullTime,3w+ ago,Other,Lead / Manager,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/e25d59d4-c1eb-4dc5-87db-e8a55d0c4498?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,e25d59d4-c1eb-4dc5-87db-e8a55d0c4498,https://jobsbyculture.com/companies/openai?job=e25d59d4-c1eb-4dc5-87db-e8a55d0c4498
4136,"Head of Integrated Campaigns, Startups & AI",Stripe,stripe,"San Fransisco, New York",Full-time,1d ago,Other,VP / Executive,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7583815?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7583815,https://jobsbyculture.com/companies/stripe?job=7583815
4137,"Software Engineer, Network Services",CoreWeave,coreweave,"Livingston, NJ / New York, NY / Sunnyvale, CA / Bellevue, WA",Full-time,1d ago,Engineering,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4569274006&board=coreweave&gh_jid=4569274006?ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,pending,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4569274006,https://jobsbyculture.com/companies/coreweave?job=4569274006
4138,Staff Backend Engineer - Hosting Services,Airbnb,airbnb,Remote - USA,Full-time,1w ago,Engineering,Staff / Principal,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7609100?gh_jid=7609100?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7609100,https://jobsbyculture.com/companies/airbnb?job=7609100
4139,"Partner Marketing Lead, Cloud Partners",Anthropic,anthropic,"San Francisco, CA",Full-time,5d ago,Marketing,Lead / Manager,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/4966206008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,4966206008,https://jobsbyculture.com/companies/anthropic?job=4966206008
4140,AI Applied Scientist,Figma,figma,"San Francisco, CA · New York, NY · United States",Full-time,2w ago,Other,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings",3.7,https://boards.greenhouse.io/figma/jobs/5707966004?gh_jid=5707966004&ref=jobsbyculture.com,https://jobsbyculture.com/companies/figma,https://jobsbyculture.com/jobs?company=figma,,,expired,https://jobsbyculture.com/api/og?type=company&slug=figma,5707966004,https://jobsbyculture.com/companies/figma?job=5707966004
4141,Senior Software Engineer II,HubSpot,hubspot,Remote - USA,Full-time,1d ago,Engineering,Senior,"Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparent, Flexible Hours, Psychological Safety",4.3,https://www.hubspot.com/careers/jobs/6281024?gh_jid=6281024?ref=jobsbyculture.com,https://jobsbyculture.com/companies/hubspot,https://jobsbyculture.com/jobs?company=hubspot,,,pending,https://jobsbyculture.com/api/og?type=company&slug=hubspot,6281024,https://jobsbyculture.com/companies/hubspot?job=6281024
4142,Senior Technical Sourcer,Brex,brex,"New York, New York, United States",Full-time,5d ago,Other,Senior,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Learning & Growth, Transparent, Remote-Friendly",4,https://www.brex.com/careers/8434450002?gh_jid=8434450002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/brex,https://jobsbyculture.com/jobs?company=brex,,,pending,https://jobsbyculture.com/api/og?type=company&slug=brex,8434450002,https://jobsbyculture.com/companies/brex?job=8434450002
4143,"Manager, Field Engineering",Databricks,databricks,"Bengaluru, India",Full-time,2d ago,Other,Lead / Manager,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=8438779002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,8438779002,https://jobsbyculture.com/companies/databricks?job=8438779002
4144,Global Business Insights & Automation Lead ,OpenAI,openai,San Francisco,FullTime,3w+ ago,Other,Lead / Manager,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/0981e580-8e64-4b41-b130-d148412f6433?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,0981e580-8e64-4b41-b130-d148412f6433,https://jobsbyculture.com/companies/openai?job=0981e580-8e64-4b41-b130-d148412f6433
4145,Head of Monetization and Contract Success (MACS),Stripe,stripe,SEA,Full-time,1d ago,Other,VP / Executive,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7532421?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7532421,https://jobsbyculture.com/companies/stripe?job=7532421
4146,Solutions Architect - HPC/AI/ML,CoreWeave,coreweave,Singapore,Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4649044006&board=coreweave&gh_jid=4649044006?ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,pending,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4649044006,https://jobsbyculture.com/companies/coreweave?job=4649044006
4147,Staff Data Engineer - Data AI-Listings & Structured Data,Airbnb,airbnb,United States,Full-time,1mo ago,Data,Staff / Principal,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7012829?gh_jid=7012829?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7012829,https://jobsbyculture.com/companies/airbnb?job=7012829
4148,Partner Marketing Lead - EMEA,Anthropic,anthropic,"London, UK",Full-time,5d ago,Marketing,Lead / Manager,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5118191008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5118191008,https://jobsbyculture.com/companies/anthropic?job=5118191008
4149,Associate Solutions Consultant,Figma,figma,"San Francisco, CA · New York, NY · United States",Full-time,2w ago,Sales,Entry / Junior,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings",3.7,https://boards.greenhouse.io/figma/jobs/5633324004?gh_jid=5633324004&ref=jobsbyculture.com,https://jobsbyculture.com/companies/figma,https://jobsbyculture.com/jobs?company=figma,,,expired,https://jobsbyculture.com/api/og?type=company&slug=figma,5633324004,https://jobsbyculture.com/companies/figma?job=5633324004
4150,"Senior Software Engineer II, Backend",HubSpot,hubspot,Remote - United Kingdom,Full-time,2mo ago,Engineering,Senior,"Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparent, Flexible Hours, Psychological Safety",4.3,https://www.hubspot.com/careers/jobs/7282433?gh_jid=7282433?ref=jobsbyculture.com,https://jobsbyculture.com/companies/hubspot,https://jobsbyculture.com/jobs?company=hubspot,,,pending,https://jobsbyculture.com/api/og?type=company&slug=hubspot,7282433,https://jobsbyculture.com/companies/hubspot?job=7282433
4151,Senior Technical Sourcer,Brex,brex,"Vancouver, British Columbia, Canada",Full-time,5d ago,Other,Senior,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Learning & Growth, Transparent, Remote-Friendly",4,https://www.brex.com/careers/8434452002?gh_jid=8434452002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/brex,https://jobsbyculture.com/jobs?company=brex,,,pending,https://jobsbyculture.com/api/og?type=company&slug=brex,8434452002,https://jobsbyculture.com/companies/brex?job=8434452002
4152,"Manager, Field Engineering",Databricks,databricks,"Sydney, Australia",Full-time,1d ago,Other,Lead / Manager,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Diverse & Inclusive, Direct Product Impact",4.1,https://databricks.com/company/careers/open-positions/job?gh_jid=8277580002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/databricks,https://jobsbyculture.com/jobs?company=databricks,,,pending,https://jobsbyculture.com/api/og?type=company&slug=databricks,8277580002,https://jobsbyculture.com/companies/databricks?job=8277580002
4153,Account Director EDU- Tokyo,OpenAI,openai,"Tokyo, Japan",FullTime,3w+ ago,Other,Director,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Ethical AI / Safety, Direct Product Impact, Strong Comp & Equity",4.5,https://jobs.ashbyhq.com/openai/bfffb67e-e4c8-4020-8111-3b3160543071?ref=jobsbyculture.com,https://jobsbyculture.com/companies/openai,https://jobsbyculture.com/jobs?company=openai,,,pending,https://jobsbyculture.com/api/og?type=company&slug=openai,bfffb67e-e4c8-4020-8111-3b3160543071,https://jobsbyculture.com/companies/openai?job=bfffb67e-e4c8-4020-8111-3b3160543071
4154,Implementation Consultant,Stripe,stripe,"Berlin, Germany ",Full-time,1d ago,Other,Mid-Level,"Engineering-Driven, Learning & Growth, Strong Comp & Equity, Direct Product Impact, Transparent",4,https://stripe.com/jobs/search?gh_jid=7649097?ref=jobsbyculture.com,https://jobsbyculture.com/companies/stripe,https://jobsbyculture.com/jobs?company=stripe,,,pending,https://jobsbyculture.com/api/og?type=company&slug=stripe,7649097,https://jobsbyculture.com/companies/stripe?job=7649097
4155,Solutions Architect - HPC/AI/ML,CoreWeave,coreweave,"Livingston, NJ / New York, NY / Sunnyvale, CA / Bellevue, WA",Full-time,1d ago,Sales,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Strong Comp & Equity, Wears Many Hats",3.6,https://coreweave.com/careers/job?4412177006&board=coreweave&gh_jid=4412177006?ref=jobsbyculture.com,https://jobsbyculture.com/companies/coreweave,https://jobsbyculture.com/jobs?company=coreweave,,,pending,https://jobsbyculture.com/api/og?type=company&slug=coreweave,4412177006,https://jobsbyculture.com/companies/coreweave?job=4412177006
4156,"Staff Data Scientist- Causal Inference, Visual Understanding",Airbnb,airbnb,Remote,Full-time,1mo ago,Data,Staff / Principal,"Remote-Friendly, Work-Life Balance, Diverse & Inclusive, Open Source, Strong Comp & Equity",4.1,https://careers.airbnb.com/positions/7360248?gh_jid=7360248?ref=jobsbyculture.com,https://jobsbyculture.com/companies/airbnb,https://jobsbyculture.com/jobs?company=airbnb,,,pending,https://jobsbyculture.com/api/og?type=company&slug=airbnb,7360248,https://jobsbyculture.com/companies/airbnb?job=7360248
4157,Partner Sales Manager,Anthropic,anthropic,"Bangalore, India",Full-time,5d ago,Sales,Lead / Manager,"Ethical AI / Safety, Learning & Growth, Strong Comp & Equity, Mission-Driven, Engineering-Driven, Flat Hierarchy",4.4,https://job-boards.greenhouse.io/anthropic/jobs/5069899008?ref=jobsbyculture.com,https://jobsbyculture.com/companies/anthropic,https://jobsbyculture.com/jobs?company=anthropic,,,pending,https://jobsbyculture.com/api/og?type=company&slug=anthropic,5069899008,https://jobsbyculture.com/companies/anthropic?job=5069899008
4158,"Automations &amp; AI Specialist, Product Support",Figma,figma,"San Francisco, CA · New York, NY · United States",Full-time,2w ago,Support,Mid-Level,"Engineering-Driven, Ship Fast & Iterate, Learning & Growth, Direct Product Impact, Deep Work / Low Meetings",3.7,https://boards.greenhouse.io/figma/jobs/5802956004?gh_jid=5802956004&ref=jobsbyculture.com,https://jobsbyculture.com/companies/figma,https://jobsbyculture.com/jobs?company=figma,,,expired,https://jobsbyculture.com/api/og?type=company&slug=figma,5802956004,https://jobsbyculture.com/companies/figma?job=5802956004
4159,"Senior Software Engineer II, Backend",HubSpot,hubspot,"London, United Kingdom",Full-time,2mo ago,Engineering,Senior,"Diverse & Inclusive, Learning & Growth, Work-Life Balance, Transparent, Flexible Hours, Psychological Safety",4.3,https://www.hubspot.com/careers/jobs/5772032?gh_jid=5772032?ref=jobsbyculture.com,https://jobsbyculture.com/companies/hubspot,https://jobsbyculture.com/jobs?company=hubspot,,,pending,https://jobsbyculture.com/api/og?type=company&slug=hubspot,5772032,https://jobsbyculture.com/companies/hubspot?job=5772032
4160,Senior Technical Sourcer,Brex,brex,"San Francisco, California, United States",Full-time,5d ago,Other,Senior,"Ship Fast & Iterate, Engineering-Driven, Direct Product Impact, Learning & Growth, Transparent, Remote-Friendly",4,https://www.brex.com/careers/8434446002?gh_jid=8434446002?ref=jobsbyculture.com,https://jobsbyculture.com/companies/brex,https://jobsbyculture.com/jobs?company=brex,,,pending,https://jobsbyculture.com/api/og?type=company&slug=brex,8434446002,https://jobsbyculture.com/companies/brex?job=8434446002
